query_id,corpus_id
q847c4394,d89b31a36
q847c4394,d879e42e8
q847c4394,d88aec84c
q847c4394,d8b68d5fa
q847c4394,d881a79ee
q847c4394,d871b1f4e
q85306054,d8bdc4eb8
q85306054,d88d9abe8
q85306054,d8a971df8
q85306054,d867cd352
q85306054,d8acd37bc
q85306054,d88465f0a
q85306054,d8ddd93c0
q85306054,d8b308e20
q85306054,d8a522c8e
q85306054,d8be6bd58
q81b147b8,d86a417a0
q81b147b8,d8a120960
q81b147b8,d888ea972
q81b147b8,d81cc5b16
q81b147b8,d8da9f574
q81b147b8,d811283ee
q81b147b8,d8bad3ce0
q81b147b8,d89be0fa4
q81b147b8,d8dfc2998
q81b147b8,d89a56f26
q81a86062,d8833c07a
q81a86062,d87a4d1d0
q81a86062,d81ffb9e8
q81a86062,d8dfd4ecc
q81a86062,d812c0c38
q81a86062,d88fb4d52
q81a86062,d8ecb5ec0
q81a86062,d87914156
q81a86062,d8ded88c0
q81a86062,d8cb1d7cc
q852ed734,d86f2af6e
q852ed734,d8cea6470
q852ed734,d810b78b0
q852ed734,d8b963220
q852ed734,d87b64280
q852ed734,d8d998446
q852ed734,d8619483c
q852ed734,d8aba7460
q852ed734,d8f4a865a
q852ed734,d8666ba7c
q81097aec,d8dae16c2
q81097aec,d80f19b2a
q81097aec,d8665d558
q81097aec,d8785f094
q81097aec,d886f7ea8
q81097aec,d886f7f2a
q81097aec,d8749ddc0
q81097aec,d8af4c2f0
q81097aec,d88dcb77a
q81097aec,d87e41c6e
q8232eeda,d8c56f168
q8232eeda,d87903324
q8232eeda,d8bb24906
q8232eeda,d8a7a808a
q8232eeda,d8bd741ca
q8232eeda,d8bb34284
q8232eeda,d8c23f8da
q8232eeda,d8247e06a
q8232eeda,d8ebde5b0
q8232eeda,d8ec131ca
q82c368f2,d8df5ff96
q82c368f2,d823e9b0e
q82c368f2,d81635922
q82c368f2,d8a95ff40
q82c368f2,d89a6e95a
q82c368f2,d87a7e294
q82c368f2,d8d43dab4
q82c368f2,d8e2645b6
q82c368f2,d8b710018
q82c368f2,d8f29f836
q83dfd0c2,d881637da
q83dfd0c2,d8b7e8062
q83dfd0c2,d87763190
q83dfd0c2,d817e5916
q83dfd0c2,d89392f64
q83dfd0c2,d89ed63da
q83dfd0c2,d8f536cd4
q83dfd0c2,d87dd6c84
q83dfd0c2,d862c3e88
q83dfd0c2,d899c56de
q84448792,d8b827730
q84448792,d8afe3ea2
q84448792,d8619488c
q84448792,d8118097c
q84448792,d8cb1d7cc
q84448792,d8f62a17c
q84448792,d8afe3ef2
q84448792,d8d998446
q84448792,d875a11ae
q84448792,d8ad9781a
q8332f334,d89c0de6e
q8332f334,d8a216586
q8332f334,d871ce2ca
q8332f334,d888ccb84
q8332f334,d8b68d6fe
q8332f334,d8afb073c
q8332f334,d88a2a9b8
q8332f334,d88c5dc08
q8332f334,d8cb2d460
q8332f334,d888ea8b4
q83905290,d87f3c42a
q83905290,d891f8492
q83905290,d8d1371a8
q83905290,d87b642bc
q83905290,d8992635e
q83905290,d86f5c8e8
q83905290,d8d064866
q83905290,d8e7eb7c8
q83905290,d867d8d38
q83905290,d87b64280
q84a187b2,d89a9ce54
q84a187b2,d8b16dc82
q84a187b2,d8852cae2
q84a187b2,d87549382
q84a187b2,d80ee2918
q84a187b2,d8782c176
q84a187b2,d87b8cb5e
q84a187b2,d8b71cc6e
q84a187b2,d8157dce6
q84a187b2,d8c397cb4
q833c8228,d8f67cc1a
q833c8228,d8aff4fc2
q833c8228,d89f12dbc
q833c8228,d8ca743a2
q833c8228,d8c9261a8
q833c8228,d87e7dfe8
q833c8228,d87882954
q833c8228,d8a5e5a54
q833c8228,d8f696b6a
q833c8228,d87f8a3e6
q85c8bb88,d897e440a
q85c8bb88,d8995d598
q85c8bb88,d8ae2da90
q85c8bb88,d8f4a86dc
q85c8bb88,d898c44b0
q85c8bb88,d8f4a865a
q85c8bb88,d8995d520
q85c8bb88,d8a149bee
q85c8bb88,d8ddaa322
q85c8bb88,d86261ee0
q8144794e,d872e4146
q8144794e,d8f0f2998
q8144794e,d8aff4fc2
q8144794e,d8f696b6a
q8144794e,d86481c2a
q8144794e,d8f238bb8
q8144794e,d886e7dbe
q8144794e,d8d059646
q8144794e,d89f12dbc
q8144794e,d81b364e4
q84abfc2e,d88540362
q84abfc2e,d81180850
q84abfc2e,d87cadb14
q84abfc2e,d8873b0f4
q84abfc2e,d8873b054
q84abfc2e,d87d6c7a8
q84abfc2e,d89ac6330
q84abfc2e,d820d05c6
q84abfc2e,d82b42036
q84abfc2e,d81d04d0c
q811aabe6,d8b012ac2
q811aabe6,d8b5c2aee
q811aabe6,d875346bc
q811aabe6,d8143a212
q811aabe6,d8d4e1722
q811aabe6,d89007bd8
q811aabe6,d89db754e
q811aabe6,d87479808
q811aabe6,d8b5f3f04
q811aabe6,d8bcb8524
q811d0d0a,d88c3582a
q811d0d0a,d814f5ab2
q811d0d0a,d89813a16
q811d0d0a,d87479808
q811d0d0a,d8bec3d14
q811d0d0a,d8a9b4ffe
q811d0d0a,d86bdf8d2
q811d0d0a,d89854f98
q811d0d0a,d8c773a0e
q811d0d0a,d886121d2
q82364166,d8991345c
q82364166,d899134d4
q82364166,d820d0562
q82364166,d85fff328
q82364166,d8b71cc6e
q82364166,d8b9e7f8e
q82364166,d899c5800
q82364166,d85fde010
q82364166,d881e206c
q82364166,d8816387a
q83c3dbba,d8a751f5a
q83c3dbba,d87b22664
q83c3dbba,d8927fb9a
q83c3dbba,d8a7a808a
q83c3dbba,d881435f2
q83c3dbba,d8ebde5b0
q83c3dbba,d8ac67ef4
q83c3dbba,d815dd8ee
q83c3dbba,d865bf06a
q83c3dbba,d81f21f9a
q8258ff9e,d8d8c159a
q8258ff9e,d8f24878e
q8258ff9e,d89c6ba6e
q8258ff9e,d8c5faf60
q8258ff9e,d8a2a8350
q8258ff9e,d8995d5de
q8258ff9e,d8e8a65c8
q8258ff9e,d812ed580
q8258ff9e,d8cf80d14
q8258ff9e,d8ae2da90
q84360b04,d8bf28386
q84360b04,d8bad3ce0
q84360b04,d89a56f26
q84360b04,d8dbbb872
q84360b04,d8adb2b7e
q84360b04,d827ba47c
q84360b04,d8da9f574
q84360b04,d812ed666
q84360b04,d8c6c167e
q84360b04,d8c756cec
q8397ee9c,d88fb4d52
q8397ee9c,d8c70843e
q8397ee9c,d820b0dc0
q8397ee9c,d8e075caa
q8397ee9c,d89a14f40
q8397ee9c,d8666ba7c
q8397ee9c,d881ef262
q8397ee9c,d89b8a2f8
q8397ee9c,d89420846
q8397ee9c,d82200db0
q818cb290,d863b7268
q818cb290,d8b7a8d18
q818cb290,d8eaff5c2
q818cb290,d868871c6
q818cb290,d8f8bc7fa
q818cb290,d8b9db338
q818cb290,d8cd216b8
q818cb290,d81a5d6d0
q818cb290,d87053b7a
q818cb290,d8cd9d542
q8203fe68,d8623d036
q8203fe68,d87085ecc
q8203fe68,d88fe4dcc
q8203fe68,d8dbe5654
q8203fe68,d881f9ffa
q8203fe68,d86200604
q8203fe68,d8be9b9f4
q8203fe68,d89151c32
q8203fe68,d8f4a85ec
q8203fe68,d886aa3b0
q82f207b6,d869a2862
q82f207b6,d8ebf38c0
q82f207b6,d85fb460c
q82f207b6,d8b569138
q82f207b6,d871ce28e
q82f207b6,d873fec2a
q82f207b6,d85e5ec4e
q82f207b6,d87db6f06
q82f207b6,d8a8bae46
q82f207b6,d882e5842
q83e3e52c,d8617c87c
q83e3e52c,d8a28fd8c
q83e3e52c,d880209cc
q83e3e52c,d8abbd9a4
q83e3e52c,d8b642bf4
q83e3e52c,d812c0cf6
q83e3e52c,d8dbce7d8
q83e3e52c,d82def5b8
q83e3e52c,d883cacbc
q83e3e52c,d8816fe40
q82374f34,d8c258f74
q82374f34,d8da9f876
q82374f34,d811fbfc8
q82374f34,d87b359f8
q82374f34,d8da9f902
q82374f34,d87ef4044
q82374f34,d8aacb9ec
q82374f34,d87ab19d2
q82374f34,d889169f0
q82374f34,d89854f98
q83e16b08,d8c6c167e
q83e16b08,d8816fdc8
q83e16b08,d88d22e5e
q83e16b08,d88aec89c
q83e16b08,d812ed6a2
q83e16b08,d8a4a437a
q83e16b08,d8bdb72b8
q83e16b08,d863b74de
q83e16b08,d8bdb71f0
q83e16b08,d8bb34158
q830208be,d868c17b8
q830208be,d8de10faa
q830208be,d8291aa56
q830208be,d8e675b8c
q830208be,d8a3e1adc
q830208be,d8187d63a
q830208be,d8ba7ffd2
q830208be,d8dbcea4e
q830208be,d8a2c359c
q830208be,d8d83b49a
q83554574,d8913765c
q83554574,d8ba69b4c
q83554574,d89bb4e18
q83554574,d873214a6
q83554574,d82ba7170
q83554574,d8ba001ce
q83554574,d82ba7300
q83554574,d88423fc4
q83554574,d8a0f7ab0
q83554574,d88424046
q848f1da2,d820b0dc0
q848f1da2,d8f1771d4
q848f1da2,d8abfd0a4
q848f1da2,d8118097c
q848f1da2,d8d9f1898
q848f1da2,d89901676
q848f1da2,d8ba5ac14
q848f1da2,d8a606934
q848f1da2,d89f86a50
q848f1da2,d820b0cb2
q84494d40,d8f8cb3f4
q84494d40,d8c72cf64
q84494d40,d880386d0
q84494d40,d88a7121e
q84494d40,d881d191a
q84494d40,d819100c0
q84494d40,d8c5400d4
q84494d40,d87451812
q84494d40,d8a64b804
q84494d40,d8e56c2b8
q83562c00,d89bd4844
q83562c00,d85eaad4c
q83562c00,d8d99831a
q83562c00,d8bef6944
q83562c00,d8c64e944
q83562c00,d82c60742
q83562c00,d8ea5b13e
q83562c00,d87821a96
q83562c00,d8f86df24
q83562c00,d8d72ed18
q81cfaef6,d868871c6
q81cfaef6,d8e3a8efe
q81cfaef6,d8a7c2502
q81cfaef6,d8b9db338
q81cfaef6,d87d418fa
q81cfaef6,d8f55a6f2
q81cfaef6,d86f2af6e
q81cfaef6,d88778e04
q81cfaef6,d80ed4f70
q81cfaef6,d89cb9c64
q821eb91a,d821eba82
q821eb91a,d8c2f12b0
q821eb91a,d8c56f244
q821eb91a,d8a0e3e02
q821eb91a,d8a488486
q821eb91a,d8a78943c
q821eb91a,d8c6c1520
q821eb91a,d8f8e1550
q821eb91a,d8e1a7e52
q821eb91a,d81486db0
q83ee4b48,d8196f46c
q83ee4b48,d8b9db338
q83ee4b48,d86d1648a
q83ee4b48,d8cfea0c0
q83ee4b48,d828a5a26
q83ee4b48,d828a59b8
q83ee4b48,d81be6718
q83ee4b48,d818cb4d4
q83ee4b48,d86e5817c
q83ee4b48,d897bc70c
q8284743a,d87adb1ba
q8284743a,d8ae49a4c
q8284743a,d87f8a3e6
q8284743a,d87e7df2a
q8284743a,d8e503dee
q8284743a,d86686818
q8284743a,d86248fe4
q8284743a,d86e7a89e
q8284743a,d8ece1f8e
q8284743a,d8b9e7f8e
q823ddc1e,d8b97ef3e
q823ddc1e,d888521fe
q823ddc1e,d82200c20
q823ddc1e,d8f2f1bfe
q823ddc1e,d8d858400
q823ddc1e,d87bac562
q823ddc1e,d8ef9047e
q823ddc1e,d8d259b4e
q823ddc1e,d87194c28
q823ddc1e,d8bf4eff4
q8543ee4e,d8b5b93e0
q8543ee4e,d8b5b9426
q8543ee4e,d86979070
q8543ee4e,d8d20b8b8
q8543ee4e,d86979034
q8543ee4e,d8e579ec2
q8543ee4e,d89337c86
q8543ee4e,d8e11c2a8
q8543ee4e,d861c8b28
q8543ee4e,d8c1c8cf8
q82d0e284,d8124330a
q82d0e284,d868c17b8
q82d0e284,d86ca166c
q82d0e284,d8c14bdc0
q82d0e284,d8dfe97c8
q82d0e284,d85ed291e
q82d0e284,d8a2233da
q82d0e284,d8a3e1a96
q82d0e284,d8dbcea4e
q82d0e284,d8aa5178c
q820e4ada,d89698772
q820e4ada,d879794d4
q820e4ada,d871515fe
q820e4ada,d87e2e614
q820e4ada,d87a1442a
q820e4ada,d818a3a7e
q820e4ada,d8f68a2de
q820e4ada,d86089c08
q820e4ada,d879e4356
q820e4ada,d80f0a9e0
q81661522,d8bf28386
q81661522,d8dbbb872
q81661522,d8de10c76
q81661522,d8bad3ce0
q81661522,d8b445612
q81661522,d891f851e
q81661522,d8e8a662c
q81661522,d89774a38
q81661522,d8b0129dc
q81661522,d866e523c
q81719e24,d8d9f1802
q81719e24,d8143a212
q81719e24,d8a8139de
q81719e24,d8e008466
q81719e24,d8779f08c
q81719e24,d892f274e
q81719e24,d89854f98
q81719e24,d888b5a42
q81719e24,d81f2e650
q81719e24,d88caa49a
q83fd9170,d88975806
q83fd9170,d867cd2e4
q83fd9170,d81329094
q83fd9170,d8d3d3362
q83fd9170,d88975856
q83fd9170,d8d3d33e4
q83fd9170,d8ac36c32
q83fd9170,d8e605f9e
q83fd9170,d87053b20
q83fd9170,d8ec4f526
q83baea32,d89a14f40
q83baea32,d8e075caa
q83baea32,d8f1fec92
q83baea32,d8bee0bda
q83baea32,d881ef262
q83baea32,d8c29a622
q83baea32,d81c287a8
q83baea32,d8bc63ede
q83baea32,d84845926
q83baea32,d88be204e
q81d04c30,d81d04d98
q81d04c30,d8664f688
q81d04c30,d81d04d0c
q81d04c30,d87b8cb5e
q81d04c30,d8721aee0
q81d04c30,d81cc5b7a
q81d04c30,d895325cc
q81d04c30,d8721b02a
q81d04c30,d8d5af50a
q81d04c30,d8e3440ee
q84f2c618,d87914156
q84f2c618,d89212a54
q84f2c618,d8e404704
q84f2c618,d88be204e
q84f2c618,d8924d596
q84f2c618,d8c8fc434
q84f2c618,d8f1dad60
q84f2c618,d89774a9c
q84f2c618,d8f0251a0
q84f2c618,d8e6bf822
q83c04efa,d813a4104
q83c04efa,d862f0a82
q83c04efa,d88d47b96
q83c04efa,d8c773afe
q83c04efa,d897d09f0
q83c04efa,d8b34cdc8
q83c04efa,d8684b856
q83c04efa,d8e4cc006
q83c04efa,d862f0a46
q83c04efa,d8809f9c0
q83cf55b2,d8ae499ca
q83cf55b2,d828e39f2
q83cf55b2,d8b42c1b2
q83cf55b2,d8c8fc434
q83cf55b2,d828e3ad8
q83cf55b2,d867319e8
q83cf55b2,d8637aade
q83cf55b2,d8a7dd06e
q83cf55b2,d8619f854
q83cf55b2,d8ec82188
q82384b82,d889639e4
q82384b82,d8ef19586
q82384b82,d882e5842
q82384b82,d8e18a4f6
q82384b82,d897e4496
q82384b82,d8de39874
q82384b82,d8dbbb796
q82384b82,d8b975f1a
q82384b82,d89c1cb9e
q82384b82,d8c6a6fae
q826ed10c,d878ee456
q826ed10c,d8292c544
q826ed10c,d825e6a42
q826ed10c,d86052104
q826ed10c,d8f65ba6a
q826ed10c,d8f86df6a
q826ed10c,d8a0e3e02
q826ed10c,d8959cdc8
q826ed10c,d8e675ad8
q826ed10c,d8dbf2f7a
q8445e3ee,d88d47b96
q8445e3ee,d897d09f0
q8445e3ee,d8809f9c0
q8445e3ee,d87e6be2e
q8445e3ee,d811dc0c4
q8445e3ee,d8e9bc5c0
q8445e3ee,d88a712aa
q8445e3ee,d8b34cdc8
q8445e3ee,d813a4104
q8445e3ee,d862f0a82
q815dd65a,d89fc2d3e
q815dd65a,d8a149bee
q815dd65a,d8a149c34
q815dd65a,d8995d598
q815dd65a,d86261ee0
q815dd65a,d8a994b0a
q815dd65a,d89854f98
q815dd65a,d8aacb9ec
q815dd65a,d897e440a
q815dd65a,d8d2dc8f0
q817a53d4,d8afe3f24
q817a53d4,d870d5f1c
q817a53d4,d861948be
q817a53d4,d87ab19d2
q817a53d4,d886121d2
q817a53d4,d880bf090
q817a53d4,d88ac74f2
q817a53d4,d89854f98
q817a53d4,d8c97588e
q817a53d4,d89813a16
q8302f030,d81a04f9e
q8302f030,d862d1d4e
q8302f030,d8823b360
q8302f030,d81a04fe4
q8302f030,d8823b2f2
q8302f030,d8e435ffc
q8302f030,d88a4a1e6
q8302f030,d81dfb328
q8302f030,d8c1ec220
q8302f030,d8202fac2
q83ecfa72,d878b7fb4
q83ecfa72,d8d27b488
q83ecfa72,d89392f64
q83ecfa72,d8f5a2326
q83ecfa72,d8691c244
q83ecfa72,d8e675c18
q83ecfa72,d827ba6de
q83ecfa72,d86760da6
q83ecfa72,d8c88249a
q83ecfa72,d80f19ad0
q83542c84,d81b48892
q83542c84,d81b4890a
q83542c84,d8d415500
q83542c84,d87acf1a8
q83542c84,d8b59439c
q83542c84,d815b510a
q83542c84,d8a75d440
q83542c84,d893d3820
q83542c84,d82715832
q83542c84,d8a531946
q839b24cc,d8f45905a
q839b24cc,d89c7a122
q839b24cc,d8751627a
q839b24cc,d8a95ff40
q839b24cc,d8ac575d6
q839b24cc,d8e1e3a2e
q839b24cc,d89774812
q839b24cc,d8d2c9bce
q839b24cc,d8b3d7b80
q839b24cc,d8996d7fe
q83880a04,d88dacbc2
q83880a04,d8857913a
q83880a04,d89e1e898
q83880a04,d8a242708
q83880a04,d89504adc
q83880a04,d871ce338
q83880a04,d8c93dd30
q83880a04,d8dbe555a
q83880a04,d829d9a78
q83880a04,d86b7bfee
q82573bfa,d88975806
q82573bfa,d8d3d3362
q82573bfa,d8d3d33e4
q82573bfa,d88975856
q82573bfa,d81329094
q82573bfa,d88e6be8c
q82573bfa,d867cd2e4
q82573bfa,d8def801c
q82573bfa,d8cf9f3ae
q82573bfa,d87f3c25e
q83206f84,d8b38862a
q83206f84,d8dfe9804
q83206f84,d8a522c0c
q83206f84,d8b57cc56
q83206f84,d87e7df2a
q83206f84,d8d8f5ea8
q83206f84,d8ee11ce2
q83206f84,d8ce65b46
q83206f84,d8e80f754
q83206f84,d8aa3ae88
q84fb6e6c,d89fc2d3e
q84fb6e6c,d8a149bee
q84fb6e6c,d8848a530
q84fb6e6c,d8848a4e0
q84fb6e6c,d8f4a86dc
q84fb6e6c,d8b8ed44e
q84fb6e6c,d86261ee0
q84fb6e6c,d8dc8cc10
q84fb6e6c,d8d2dc8f0
q84fb6e6c,d89854f98
q826da55c,d8d27b294
q826da55c,d8968e092
q826da55c,d8ce91eda
q826da55c,d8a65c65e
q826da55c,d89a9ce54
q826da55c,d8d70d2d0
q826da55c,d87b8cb5e
q826da55c,d8a65c5f0
q826da55c,d863b7268
q826da55c,d8664f778
q853b5e6e,d8ce7fc30
q853b5e6e,d8a86226e
q853b5e6e,d8aec2fdc
q853b5e6e,d862c3eec
q853b5e6e,d85fbdd2e
q853b5e6e,d8115b3e8
q853b5e6e,d8d9d07ec
q853b5e6e,d87a1ddcc
q853b5e6e,d89a9cf26
q853b5e6e,d88e580da
q82dca556,d860d8a06
q82dca556,d868c163c
q82dca556,d81f4036e
q82dca556,d8bae50da
q82dca556,d871515fe
q82dca556,d873b5818
q82dca556,d86d96df6
q82dca556,d8c22a07a
q82dca556,d8aa3aee2
q82dca556,d8a5cbac8
q84e55370,d89d96c2c
q84e55370,d871515fe
q84e55370,d8b5b9426
q84e55370,d871e16f4
q84e55370,d8c313176
q84e55370,d8aa2d9e0
q84e55370,d8b5b93e0
q84e55370,d8a5a332a
q84e55370,d875d006c
q84e55370,d8202fac2
q8198bd92,d87e2e5ce
q8198bd92,d8e1087a8
q8198bd92,d8c7d2a18
q8198bd92,d8aa80474
q8198bd92,d8f529c00
q8198bd92,d898ef12e
q8198bd92,d8c14be42
q8198bd92,d8c14bdc0
q8198bd92,d8e8a647e
q8198bd92,d82a3a576
q8518ff4a,d8600bbaa
q8518ff4a,d880f10c2
q8518ff4a,d81559512
q8518ff4a,d8dec8510
q8518ff4a,d8b97effc
q8518ff4a,d86e2d864
q8518ff4a,d8736bc22
q8518ff4a,d84845980
q8518ff4a,d86826452
q8518ff4a,d87914156
q82be72ac,d8ec82188
q82be72ac,d8cebef02
q82be72ac,d8e0a66fc
q82be72ac,d8a255e48
q82be72ac,d8aa1dd4c
q82be72ac,d884dae5e
q82be72ac,d884f241e
q82be72ac,d8af97462
q82be72ac,d8d845eea
q82be72ac,d8c5faf60
q85724ac8,d87aa36fc
q85724ac8,d8bd741ca
q85724ac8,d866e523c
q85724ac8,d8f193c44
q85724ac8,d88cdb45a
q85724ac8,d87f4fcf0
q85724ac8,d8606f2cc
q85724ac8,d8bcdd900
q85724ac8,d89e28a82
q85724ac8,d8bcb8524
q8556c10e,d8364bcd4
q8556c10e,d8cebf088
q8556c10e,d8b54696c
q8556c10e,d894a3be2
q8556c10e,d8b546926
q8556c10e,d817bc0a2
q8556c10e,d8e98cb86
q8556c10e,d8cebeff2
q8556c10e,d8e98cb2c
q8556c10e,d8d312950
q82581dc2,d8a00cc04
q82581dc2,d819070f6
q82581dc2,d8ed6da16
q82581dc2,d86d16426
q82581dc2,d870539c2
q82581dc2,d86617314
q82581dc2,d8dbbb872
q82581dc2,d812ed666
q82581dc2,d8e8a662c
q82581dc2,d813f93d4
q81bc4a1e,d8d684db8
q81bc4a1e,d8bb57810
q81bc4a1e,d8a0a329e
q81bc4a1e,d8a6069de
q81bc4a1e,d87e41d7c
q81bc4a1e,d8b044536
q81bc4a1e,d88b067ec
q81bc4a1e,d8ced74e4
q81bc4a1e,d8f8f8444
q81bc4a1e,d89ba82da
q81520e92,d8e29de60
q81520e92,d8b7593d0
q81520e92,d871193d4
q81520e92,d8140c1d2
q81520e92,d871192b2
q81520e92,d812cfc10
q81520e92,d8e29dda2
q81520e92,d87fdd5a0
q81520e92,d8b044536
q81520e92,d8f3a7256
q858b5c20,d893a2414
q858b5c20,d85efc9bc
q858b5c20,d8e3a8ff8
q858b5c20,d85efc944
q858b5c20,d8c14bdc0
q858b5c20,d878d6072
q858b5c20,d818189c4
q858b5c20,d88116b42
q858b5c20,d8e83c600
q858b5c20,d89ca887e
q81cb3060,d8b044536
q81cb3060,d812cfc10
q81cb3060,d871192b2
q81cb3060,d89d0af88
q81cb3060,d8140c1d2
q81cb3060,d8e29dda2
q81cb3060,d8b7593d0
q81cb3060,d8e29de60
q81cb3060,d871193d4
q81cb3060,d888827be
q84dd9f7c,d887b746a
q84dd9f7c,d86030cd4
q84dd9f7c,d82581f3e
q84dd9f7c,d8c6c162e
q84dd9f7c,d85e0b454
q84dd9f7c,d887b742e
q84dd9f7c,d8d70d12c
q84dd9f7c,d8efba35a
q84dd9f7c,d86ada310
q84dd9f7c,d86e48678
q84e682ea,d8d998446
q84e682ea,d8402e5a8
q84e682ea,d8e27578a
q84e682ea,d8afd3a34
q84e682ea,d88a712aa
q84e682ea,d8f47a660
q84e682ea,d842c8dd6
q84e682ea,d8666ba7c
q84e682ea,d8b38862a
q84e682ea,d8ded8870
q81566442,d81566618
q81566442,d89348b94
q81566442,d89212a54
q81566442,d8d3ef74c
q81566442,d8963555a
q81566442,d88038838
q81566442,d8c2e4402
q81566442,d8ed18ca0
q81566442,d8953246e
q81566442,d88975806
q838b6d0c,d87851e1c
q838b6d0c,d8c2e44c0
q838b6d0c,d873c182a
q838b6d0c,d896ad30c
q838b6d0c,d82b41f64
q838b6d0c,d886aa4f0
q838b6d0c,d8af9d9de
q838b6d0c,d8d29598c
q838b6d0c,d8cd8aac8
q838b6d0c,d829909b8
q834fefca,d89b31aea
q834fefca,d8b13a698
q834fefca,d8ba90a1c
q834fefca,d86d24206
q834fefca,d8145f1de
q834fefca,d8a779faa
q834fefca,d8c981828
q834fefca,d86dbb3cc
q834fefca,d8695f99a
q834fefca,d8e579f30
q842fefc6,d8b33d99a
q842fefc6,d8ef7037c
q842fefc6,d879794d4
q842fefc6,d8ba20e88
q842fefc6,d88ffb680
q842fefc6,d879e4356
q842fefc6,d82a64f1a
q842fefc6,d8c38ec36
q842fefc6,d8616f6a4
q842fefc6,d8959cd0a
q8300ab0e,d8833c07a
q8300ab0e,d888b5a88
q8300ab0e,d888b5ad8
q8300ab0e,d8dca4590
q8300ab0e,d8115b2c6
q8300ab0e,d8df3f912
q8300ab0e,d8c2afb26
q8300ab0e,d87ee5562
q8300ab0e,d8b569138
q8300ab0e,d8c0c0680
q81392cb0,d8f0f2c04
q81392cb0,d88116b42
q81392cb0,d893a2414
q81392cb0,d85efc9bc
q81392cb0,d85efc944
q81392cb0,d8e3a8ff8
q81392cb0,d8e83c600
